id,wikidata,display_name,level,description,works_count,cited_by_count,image_url,image_thumbnail_url,works_api_url,updated_date
511355011,12174,Obesity,2,medical condition in which excess body fat harms health,676765,14085863,wikipedia/commons/0/08/Obesity-waist_circumference.svg,wikipedia/commons/thumb/0/08/Obesity-waist_circumference.svg/100px-Obesity-waist_circumference.svg.png,511355011,2024-02-25T09:11:29.886145
87717796,146326,Environmental engineering,1,integration of sciences and engineering principles to improve the natural environment for life,1203506,14000396,wikipedia/commons/4/43/The_Earth_seen_from_Apollo_17_with_transparent_background.png,wikipedia/commons/thumb/4/43/The_Earth_seen_from_Apollo_17_with_transparent_background.png/100px-The_Earth_seen_from_Apollo_17_with_transparent_background.png,87717796,2024-02-25T09:04:18.575094
58640448,42515,Cartography,1,study of making maps,1826596,13946191,wikipedia/commons/f/f0/Claudius_Ptolemy-_The_World.jpg,wikipedia/commons/thumb/f/f0/Claudius_Ptolemy-_The_World.jpg/100px-Claudius_Ptolemy-_The_World.jpg,58640448,2024-02-25T09:33:57.215726
2778004101,133948,Antioxidant,2,molecule that inhibits the oxidation of other molecules,652230,13905497,,,2778004101,2024-02-25T09:42:42.653142
548259974,569965,Audiology,1,"branch of science that studies hearing, balance, and related disorders",848310,13790510,wikipedia/commons/f/ff/Audiological_Exam.jpg,wikipedia/commons/thumb/f/ff/Audiological_Exam.jpg/100px-Audiological_Exam.jpg,548259974,2024-02-25T09:59:52.980835
91881484,191807,Fluorescence,2,emission of light by a substance that has absorbed light,622591,13726307,wikipedia/commons/1/12/Fluorescent_minerals_hg.jpg,wikipedia/commons/thumb/1/12/Fluorescent_minerals_hg.jpg/100px-Fluorescent_minerals_hg.jpg,91881484,2024-02-25T09:16:16.280505
159390177,9161265,Soil science,1,study of soil as a natural resource on the surface of the earth,964205,13708253,wikipedia/commons/3/30/Soil_sci.jpg,wikipedia/commons/thumb/3/30/Soil_sci.jpg/78px-Soil_sci.jpg,159390177,2024-02-25T09:09:46.170354
37914503,156495,Mathematical physics,1,use of mathematics to solve physics problems,936637,13695336,wikipedia/commons/e/e0/StationaryStatesAnimation.gif,wikipedia/commons/thumb/e/e0/StationaryStatesAnimation.gif/100px-StationaryStatesAnimation.gif,37914503,2024-02-25T09:37:54.972622
81885089,189082,Cell culture,2,process by which cells are grown under controlled conditions,580419,13691200,wikipedia/commons/6/68/Cell_Culture_in_a_tiny_Petri_dish.jpg,wikipedia/commons/thumb/6/68/Cell_Culture_in_a_tiny_Petri_dish.jpg/100px-Cell_Culture_in_a_tiny_Petri_dish.jpg,81885089,2024-02-25T09:37:55.750606
72563966,1303415,Cohort,2,"in statistics, marketing and demography, a group of subjects who share a defining characteristic",648975,13592726,wikipedia/commons/1/14/ExplainingCaseControlSJW-en.svg,wikipedia/commons/thumb/1/14/ExplainingCaseControlSJW-en.svg/77px-ExplainingCaseControlSJW-en.svg.png,72563966,2024-02-25T09:28:23.108280
2779473830,1540899,MEDLINE,2,biomedical bibliographical database,779589,13495631,,,2779473830,2024-02-25T09:24:46.541341
2779306644,2002370,Insulin,2,biosynthetic insulin used as injectable medication,573330,13317932,wikipedia/commons/9/93/Inzul%C3%ADn.jpg,wikipedia/commons/thumb/9/93/Inzul%C3%ADn.jpg/100px-Inzul%C3%ADn.jpg,2779306644,2024-02-25T09:07:03.562451
143409427,161238,Magnetic resonance imaging,2,non-destructive technique for imaging internal structures of objects or organisms,652450,13197676,wikipedia/commons/4/44/Structural_MRI_animation.ogv,wikipedia/commons/thumb/4/44/Structural_MRI_animation.ogv/100px--Structural_MRI_animation.ogv.jpg,143409427,2024-02-25T09:32:50.399472
87976508,1498213,Microstructure,2,small-scale structure of material,867643,13152352,wikipedia/commons/5/5e/AlubronzeCuAl20v500.png,wikipedia/commons/thumb/5/5e/AlubronzeCuAl20v500.png/100px-AlubronzeCuAl20v500.png,87976508,2024-02-25T09:42:19.555481
138816342,189603,Public health,2,"science and art of preventing disease, prolonging life and promoting health through organized efforts and informed choices of society, organizations, public and private, communities and individuals",897273,13087557,wikipedia/commons/8/85/Illustrated_Current_News-1918-Thompson%2C_Paul.png,wikipedia/commons/thumb/8/85/Illustrated_Current_News-1918-Thompson%2C_Paul.png/100px-Illustrated_Current_News-1918-Thompson%2C_Paul.png,138816342,2024-02-25T09:31:28.113323
155647269,243455,Medicinal chemistry,1,scientific branch of pharmaceutical chemistry,1040355,13042341,wikipedia/commons/6/6f/Bzr_pm.png,wikipedia/commons/thumb/6/6f/Bzr_pm.png/100px-Bzr_pm.png,155647269,2024-02-25T09:29:16.951185
132651083,7942,Climate change,2,current rise in Earth's average temperature and related large-scale shifts in weather patterns,699296,12995343,wikipedia/commons/e/e0/Change_in_Average_Temperature_With_Fahrenheit.svg,wikipedia/commons/thumb/e/e0/Change_in_Average_Temperature_With_Fahrenheit.svg/100px-Change_in_Average_Temperature_With_Fahrenheit.svg.png,132651083,2024-02-25T09:48:59.596386
501734568,42918,Mutation,3,change of the nucleotide sequence of the genome of an organism,449713,12981912,wikipedia/commons/f/f0/Hybridogenesis_in_water_frogs_gametes.svg,wikipedia/commons/thumb/f/f0/Hybridogenesis_in_water_frogs_gametes.svg/100px-Hybridogenesis_in_water_frogs_gametes.svg.png,501734568,2024-02-25T09:02:02.557622
80444323,2878974,Theoretical computer science,1,subfield of computer science and mathematics,955777,12845690,wikipedia/commons/3/3d/Maquina.png,wikipedia/commons/thumb/3/3d/Maquina.png/100px-Maquina.png,80444323,2024-02-25T09:35:54.731040
50644808,192776,Artificial neural network,2,"computational model used in machine learning, based on connected, hierarchical functions",993046,12707852,wikipedia/commons/d/de/Complex_systems_organizational_map.jpg,wikipedia/commons/thumb/d/de/Complex_systems_organizational_map.jpg/100px-Complex_systems_organizational_map.jpg,50644808,2024-02-25T09:46:52.434309
156957248,1862216,Odds ratio,2,Statistic quantifying the association between two events,423688,12670148,,,156957248,2024-02-25T09:54:27.051052
2778755073,10858537,Scale (ratio),2,proportional ratio of a linear dimension of a model to the same feature of the original,1021906,12656667,wikipedia/commons/2/22/Da_Vinci_Vitruve_Luc_Viatour.jpg,wikipedia/commons/thumb/2/22/Da_Vinci_Vitruve_Luc_Viatour.jpg/73px-Da_Vinci_Vitruve_Luc_Viatour.jpg,2778755073,2024-02-25T09:45:48.301303
17409809,161764,Geochemistry,1,science that applies chemistry to geological systems,1016185,12468182,,,17409809,2024-02-25T09:17:31.541294
121955636,4116214,Accounting,1,"measurement, processing and communication of financial information about economic entities",1393133,12438846,wikipedia/commons/e/e6/Ledger.png,wikipedia/commons/thumb/e/e6/Ledger.png/100px-Ledger.png,121955636,2024-02-25T09:05:31.713808
2989005,214963,Nuclear medicine,1,medical specialty,1027361,12363581,wikipedia/commons/4/40/Viewer_medecine_nucleaire_keosys.JPG,wikipedia/commons/thumb/4/40/Viewer_medecine_nucleaire_keosys.JPG/100px-Viewer_medecine_nucleaire_keosys.JPG,2989005,2024-02-25T09:58:34.898164
127716648,104053,Phenotype,3,composite of the organism's observable characteristics or traits resulting from the interaction of its genotype with the environment,444749,12318566,wikipedia/commons/d/d2/Coquina_variation3.jpg,wikipedia/commons/thumb/d/d2/Coquina_variation3.jpg/100px-Coquina_variation3.jpg,127716648,2024-02-25T09:44:14.075230
115624301,895901,Crystal structure,2,unique arrangement of atoms or molecules in a crystalline liquid or solid,678458,12286024,wikipedia/commons/e/e9/Sodium-chloride-3D-ionic.png,wikipedia/commons/thumb/e/e9/Sodium-chloride-3D-ionic.png/100px-Sodium-chloride-3D-ionic.png,115624301,2024-02-25T09:55:34.205952
114793014,52109,Geomorphology,1,scientific study of landforms and the processes that shape them,1244720,12252015,wikipedia/commons/5/54/Badlands_at_the_Blue_Gate%2C_Utah.JPG,wikipedia/commons/thumb/5/54/Badlands_at_the_Blue_Gate%2C_Utah.JPG/100px-Badlands_at_the_Blue_Gate%2C_Utah.JPG,114793014,2024-02-25T09:07:46.929602
84114770,46344,Quantum,2,minimum amount of any physical entity involved in an interaction,697826,12197104,,,84114770,2024-02-25T09:05:18.963758
16005928,171171,Dermatology,1,"branch of medicine dealing with the hair, nails, skin, and their diseases",1570558,12182136,,,16005928,2024-02-25T09:54:28.713268
3017944768,1450463,Poison control,2,medical service that provides over-the-phone advice on poison exposure,687777,12105148,,,3017944768,2024-02-25T09:28:14.054860
110872660,37813,Ecosystem,2,"community of living organisms together with the nonliving components of their environment, interacting as a system",480060,12054459,wikipedia/commons/7/76/Blue_Linckia_Starfish.JPG,wikipedia/commons/thumb/7/76/Blue_Linckia_Starfish.JPG/75px-Blue_Linckia_Starfish.JPG,110872660,2024-02-25T09:19:14.189036
29456083,1221899,Gynecology,1,science of the treatment of diseases of the female sexual organs and reproductive tract,2790142,12018668,wikipedia/commons/b/b7/Dilating_vaginal_speculum_inflating_vagina_and_light_illuminating.jpg,wikipedia/commons/thumb/b/b7/Dilating_vaginal_speculum_inflating_vagina_and_light_illuminating.jpg/100px-Dilating_vaginal_speculum_inflating_vagina_and_light_illuminating.jpg,29456083,2024-02-25T09:13:53.347825
2779851234,50690,Oxide,2,chemical compound with at least one oxygen atom,550235,12010330,wikipedia/commons/5/5d/Rutile-unit-cell-3D-balls.png,wikipedia/commons/thumb/5/5d/Rutile-unit-cell-3D-balls.png/100px-Rutile-unit-cell-3D-balls.png,2779851234,2024-02-25T09:36:56.085488
540031477,629,Oxygen,2,chemical element with symbol O and atomic number 8,579348,11904173,wikipedia/commons/c/c3/Liquid_oxygen_in_a_beaker_4.jpg,wikipedia/commons/thumb/c/c3/Liquid_oxygen_in_a_beaker_4.jpg/82px-Liquid_oxygen_in_a_beaker_4.jpg,540031477,2024-02-25T09:31:16.630497
136229726,327092,Biomedical engineering,1,application of engineering principles and design concepts to medicine and biology for healthcare purposes,644974,11828319,wikipedia/commons/0/0e/%%D0%%9E%%D0%%BF%%D0%%B5%%D1%%80%%D0%%B0%%D1%%86%%D0%%B8%%D0%%BE%%D0%%BD%%D0%%BD%%D0%%B0%%D1%%8F._%%D0%%A4%%D0%%A6%%D0%%9D_%%28%%D0%%A2%%D1%%8E%%D0%%BC%%D0%%B5%%D0%%BD%%D1%%8C%%29_01.JPG,wikipedia/commons/thumb/0/0e/%%D0%%9E%%D0%%BF%%D0%%B5%%D1%%80%%D0%%B0%%D1%%86%%D0%%B8%%D0%%BE%%D0%%BD%%D0%%BD%%D0%%B0%%D1%%8F._%%D0%%A4%%D0%%A6%%D0%%9D_%%28%%D0%%A2%%D1%%8E%%D0%%BC%%D0%%B5%%D0%%BD%%D1%%8C%%29_01.JPG/100px-%%D0%%9E%%D0%%BF%%D0%%B5%%D1%%80%%D0%%B0%%D1%%86%%D0%%B8%%D0%%BE%%D0%%BD%%D0%%BD%%D0%%B0%%D1%%8F._%%D0%%A4%%D0%%A6%%D0%%9D_%%28%%D0%%A2%%D1%%8E%%D0%%BC%%D0%%B5%%D0%%BD%%D1%%8C%%29_01.JPG,136229726,2024-02-25T09:24:26.262243
140205800,5860,Carbon fibers,3,material fibers about 5–10 μm in diameter composed of carbon,565818,11826591,wikipedia/commons/4/44/Kohlenstofffasermatte.jpg,wikipedia/commons/thumb/4/44/Kohlenstofffasermatte.jpg/100px-Kohlenstofffasermatte.jpg,140205800,2024-02-25T09:11:42.462035
46141821,209402,Nuclear magnetic resonance,1,spectroscopic technique relying on the energy difference between the quantum spin states of electrons when exposed to an external magnetic field,695844,11819755,wikipedia/commons/9/9b/700_lab_fix.JPG,wikipedia/commons/thumb/9/9b/700_lab_fix.JPG/75px-700_lab_fix.JPG,46141821,2024-02-25T09:10:19.004853
2779530757,1207505,Quality (philosophy),2,characteristic trait that differentiates an entity,1664372,11673325,,,2779530757,2024-02-25T09:22:32.213877
13280743,131089,Geodesy,1,"earth science of accurately measuring and understanding three of Earth's fundamental properties: geometric shape, orientation in space, and gravitational field",1003947,11669513,wikipedia/commons/8/85/Geodetisch_station1855.jpg,wikipedia/commons/thumb/8/85/Geodetisch_station1855.jpg/75px-Geodetisch_station1855.jpg,13280743,2024-02-25T09:52:35.373883
184235292,421851,Kinase,2,"class of enzymes that catalyze the transfer of phosphate groups from high-energy, phosphate-donating molecules to specific substrates",304215,11613619,wikipedia/commons/a/ae/Active_site_of_Dihydroxyacetone_Kinase.png,wikipedia/commons/thumb/a/ae/Active_site_of_Dihydroxyacetone_Kinase.png/100px-Active_site_of_Dihydroxyacetone_Kinase.png,184235292,2024-02-25T09:39:01.141719
185933670,52105,Habitat,2,"ecological or environmental area inhabited by a particular species; natural environment in which an organism lives, or the physical environment that surrounds a species population",800135,11610188,wikipedia/commons/5/52/Rotjan_-_Enderbury_Day_1_-_2nd_half_%2862%29.JPG,wikipedia/commons/thumb/5/52/Rotjan_-_Enderbury_Day_1_-_2nd_half_%2862%29.JPG/100px-Rotjan_-_Enderbury_Day_1_-_2nd_half_%2862%29.JPG,185933670,2024-02-25T09:18:45.394321
42407357,521,Physiology,1,science regarding function of organisms or living systems,708267,11560691,wikipedia/commons/2/22/Claude_Bernard_and_his_pupils._Oil_painting_after_L%C3%A9on-Augus_Wellcome_V0017769.jpg,wikipedia/commons/thumb/2/22/Claude_Bernard_and_his_pupils._Oil_painting_after_L%C3%A9on-Augus_Wellcome_V0017769.jpg/100px-Claude_Bernard_and_his_pupils._Oil_painting_after_L%C3%A9on-Augus_Wellcome_V0017769.jpg,42407357,2024-02-25T09:44:43.491786
24998067,4114622,Stimulation,2,Providing something that rouses the recipient to activity,492761,11553912,wikipedia/commons/2/2d/251000_-_Audience_Australian_fans_cheer_-_3b_-_2000_Sydney_public_photo.jpg,wikipedia/commons/thumb/2/2d/251000_-_Audience_Australian_fans_cheer_-_3b_-_2000_Sydney_public_photo.jpg/100px-251000_-_Audience_Australian_fans_cheer_-_3b_-_2000_Sydney_public_photo.jpg,24998067,2024-02-25T09:42:00.535502
62649853,199687,Remote sensing,1,"acquisition of information about an object or phenomenon without making physical contact with the object, especially the Earth",1571381,11549075,wikipedia/commons/2/20/Death-valley-sar.jpg,wikipedia/commons/thumb/2/20/Death-valley-sar.jpg/48px-Death-valley-sar.jpg,62649853,2024-02-25T09:04:16.252918
500558357,12152,Myocardial infarction,2,interruption of blood supply to a part of the heart,720271,11507971,wikipedia/commons/f/fb/Blausen_0463_HeartAttack.png,wikipedia/commons/thumb/f/fb/Blausen_0463_HeartAttack.png/75px-Blausen_0463_HeartAttack.png,500558357,2024-02-25T09:11:53.015042
524204448,788926,Infectious disease (medical specialty),3,medical specialty,1178543,11500417,wikipedia/commons/8/8f/Gram_stain_01.jpg,wikipedia/commons/thumb/8/8f/Gram_stain_01.jpg/100px-Gram_stain_01.jpg,524204448,2024-02-25T09:24:06.787649
107130276,133805,Epidemiology,2,"study of the patterns, causes, and effects of health and disease conditions",485727,11489717,wikipedia/commons/1/16/Social_Determinants_of_Health_Infoviz.jpg,wikipedia/commons/thumb/1/16/Social_Determinants_of_Health_Infoviz.jpg/100px-Social_Determinants_of_Health_Infoviz.jpg,107130276,2024-02-25T09:19:02.974631
27081682,269829,Placebo,3,substance or treatment of no therapeutic value,349019,11472334,wikipedia/commons/1/1c/Cebocap.jpg,wikipedia/commons/thumb/1/1c/Cebocap.jpg/100px-Cebocap.jpg,27081682,2024-02-25T09:18:22.339981
509550671,126945,Medical education,1,education related to the practice of being a medical practitioner,2440940,11283508,wikipedia/commons/8/87/Medical_student_at_the_laboratories_of_ITESM_CCM.jpg,wikipedia/commons/thumb/8/87/Medical_student_at_the_laboratories_of_ITESM_CCM.jpg/100px-Medical_student_at_the_laboratories_of_ITESM_CCM.jpg,509550671,2024-02-25T09:02:27.286784
149635348,193040,Embedded system,1,computer system with a dedicated function within a larger mechanical or electrical system.,1209387,11278856,wikipedia/commons/6/6b/DHCOM_Computer_On_Module_-_AM35x.jpg,wikipedia/commons/thumb/6/6b/DHCOM_Computer_On_Module_-_AM35x.jpg/100px-DHCOM_Computer_On_Module_-_AM35x.jpg,149635348,2024-02-25T09:15:19.287810
135628077,220184,Finite element method,2,numerical method for solving physical or engineering problems,1040840,11257857,wikipedia/commons/4/4a/FAE_visualization.jpg,wikipedia/commons/thumb/4/4a/FAE_visualization.jpg/100px-FAE_visualization.jpg,135628077,2024-02-25T09:22:22.151988
79879829,5571762,Intracellular,2,Wikimedia glossary list article,305901,11178597,,,79879829,2024-02-25T09:48:27.909590
2776867660,1814941,Depression (economics),2,"sustained, long-term downturn in economic activity in one or more economies",517213,11154356,,,2776867660,2024-02-25T09:25:19.358562
2776151105,898814,Oxidative stress,2,free radical toxicity,402008,11150230,wikipedia/commons/7/7c/Free_Radical_Toxicity.svg,wikipedia/commons/thumb/7/7c/Free_Radical_Toxicity.svg/92px-Free_Radical_Toxicity.svg.png,2776151105,2024-02-25T09:44:03.646204
2911091166,106419912,Transplantation,2,Wikimedia disambiguation page,686584,11079735,,,2911091166,2024-02-25T09:13:48.532704
76886044,2883300,Hydrology (agriculture),2,"study of water balance components intervening in agricultural water management, especially in irrigation and drainage",1066862,11063973,wikipedia/commons/8/80/Surface_water_cycle.svg,wikipedia/commons/thumb/8/80/Surface_water_cycle.svg/66px-Surface_water_cycle.svg.png,76886044,2024-02-25T09:05:19.715167
204232928,899285,Immunohistochemistry,2,common application of immunostaining,587589,10968353,wikipedia/commons/1/15/Kidney_cd10_ihc.jpg,wikipedia/commons/thumb/1/15/Kidney_cd10_ihc.jpg/100px-Kidney_cd10_ihc.jpg,204232928,2024-02-25T09:31:05.668962
33332235,18362,Theoretical physics,1,branch of physics,771805,10961865,wikipedia/commons/d/d7/LorentzianWormhole.jpg,wikipedia/commons/thumb/d/d7/LorentzianWormhole.jpg/100px-LorentzianWormhole.jpg,33332235,2024-02-25T09:09:06.151647
124952713,8242,Literature,1,"polysemous term referring to a written art form, and the set of literary work",3502875,10951068,wikipedia/commons/6/65/Pinocchio.jpg,wikipedia/commons/thumb/6/65/Pinocchio.jpg/72px-Pinocchio.jpg,124952713,2024-02-25T09:22:42.309136
2777904410,7397,Software,2,non-tangible executable component of a computer,1215656,10913287,wikipedia/commons/8/87/Operating_system_placement_%28software%29.svg,wikipedia/commons/thumb/8/87/Operating_system_placement_%28software%29.svg/67px-Operating_system_placement_%28software%29.svg.png,2777904410,2024-02-25T09:33:07.152104
2780451532,759676,Task (project management),2,activity that needs to be accomplished within a defined period of time,805555,10894739,,,2780451532,2024-02-25T09:18:42.217458
4839761,212111,Spectral line,2,optical phenomenon,584002,10867424,wikipedia/commons/b/b5/Spectrum_of_blue_sky.svg,wikipedia/commons/thumb/b/b5/Spectrum_of_blue_sky.svg/100px-Spectrum_of_blue_sky.svg.png,4839761,2024-02-25T09:59:11.114132
3008058167,84263196,Coronavirus disease 2019 (COVID-19),4,"respiratory syndrome and infectious disease in humans, caused by SARS coronavirus 2",1136507,10860313,wikipedia/commons/4/48/Fphar-11-00937-g001.jpg,wikipedia/commons/thumb/4/48/Fphar-11-00937-g001.jpg/100px-Fphar-11-00937-g001.jpg,3008058167,2024-02-25T09:42:10.264316
127162648,16858953,Channel (broadcasting),2,"broadcasting term; range of frequencies (or, equivalently, wavelengths)",1117244,10843641,,,127162648,2024-02-25T09:20:26.275504
2777714996,7886,Lung,2,essential respiration organ in many air-breathing animals,726142,10817906,wikipedia/commons/a/a1/Lungs_diagram_detailed.svg,wikipedia/commons/thumb/a/a1/Lungs_diagram_detailed.svg/78px-Lungs_diagram_detailed.svg.png,2777714996,2024-02-25T09:58:53.976047
68801617,162908,Electrolyte,3,Ionic solids whose dissociation in water free up ions carrying the electrical current in solution,457070,10817294,,,68801617,2024-02-25T09:36:44.204070
118615104,121416,Discrete mathematics,1,study of discrete mathematical structures,1050488,10803117,wikipedia/commons/5/5b/6n-graf.svg,wikipedia/commons/thumb/5/5b/6n-graf.svg/100px-6n-graf.svg.png,118615104,2024-02-25T09:39:56.547601
34447519,179522,Market economy,1,capitalist economy,1146578,10799899,wikipedia/commons/5/5e/Pike_Place_Market%2C_Economy_Market_arcade%2C_1968.jpg,wikipedia/commons/thumb/5/5e/Pike_Place_Market%2C_Economy_Market_arcade%2C_1968.jpg/100px-Pike_Place_Market%2C_Economy_Market_arcade%2C_1968.jpg,34447519,2024-02-25T09:02:29.429409
2909208804,127282,Fish <Actinopterygii>,2,class of fishes,822874,10755199,wikipedia/commons/c/c0/Actinopterygii-0001.jpg,wikipedia/commons/thumb/c/c0/Actinopterygii-0001.jpg/82px-Actinopterygii-0001.jpg,2909208804,2024-02-25T09:56:53.342589
118518473,11451,Agriculture,2,"cultivation of life forms for food, fiber, biofuel and other products used to sustain life",1455712,10715106,wikipedia/commons/9/91/Maler_der_Grabkammer_des_Sennudem_001.jpg,wikipedia/commons/thumb/9/91/Maler_der_Grabkammer_des_Sennudem_001.jpg/100px-Maler_der_Grabkammer_des_Sennudem_001.jpg,118518473,2024-02-25T09:28:23.283418
2778407487,14565201,Altmetrics,2,study of alternative metrics for analyzing and informing scholarship,412846,10703075,wikipedia/commons/f/f1/Altmetrics.svg,wikipedia/commons/thumb/f/f1/Altmetrics.svg/100px-Altmetrics.svg.png,2778407487,2024-02-25T09:18:03.629366
2776090121,193529,T cell,3,type of lymphocyte,298212,10695686,wikipedia/commons/6/62/Healthy_Human_T_Cell.jpg,wikipedia/commons/thumb/6/62/Healthy_Human_T_Cell.jpg/100px-Healthy_Human_T_Cell.jpg,2776090121,2024-02-25T09:33:30.551702
191486275,210028,Scattering,2,general physical process where waves are forced to deviate from a straight trajectory due to localized non-uniformities in the medium through which they pass,621475,10527593,wikipedia/commons/c/c7/Electron-scattering.svg,wikipedia/commons/thumb/c/c7/Electron-scattering.svg/100px-Electron-scattering.svg.png,191486275,2024-02-25T09:49:40.461959
21547014,1423657,Operations management,1,area of management concerned with designing and controlling the process of production and redesigning business operations,1583606,10450912,wikipedia/commons/6/68/LongBeachFord.jpg,wikipedia/commons/thumb/6/68/LongBeachFord.jpg/100px-LongBeachFord.jpg,21547014,2024-02-25T09:26:08.072887
535046627,30612,Clinical trial,2,interventional study in clinical research,445596,10433114,wikipedia/commons/a/a9/Clinical_Trial_Participant_Receives_Injection_%2834033294061%29.jpg,wikipedia/commons/thumb/a/a9/Clinical_Trial_Participant_Receives_Injection_%2834033294061%29.jpg/71px-Clinical_Trial_Participant_Receives_Injection_%2834033294061%29.jpg,535046627,2024-02-25T09:13:53.585723
12713177,1900281,Perspective (graphical),2,form of graphical projection where the projection lines converge to one or more points,1069953,10395723,wikipedia/commons/4/4f/Staircase_perspective.jpg,wikipedia/commons/thumb/4/4f/Staircase_perspective.jpg/100px-Staircase_perspective.jpg,12713177,2024-02-25T09:22:42.296078
15920480,421281,Copolymer,3,"when two or more different monomers unite together to polymerize, their result is called a copolymer and its process is called copolymerization",510154,10394820,wikipedia/commons/d/d6/Copolymers.svg,wikipedia/commons/thumb/d/d6/Copolymers.svg/100px-Copolymers.svg.png,15920480,2024-02-25T09:18:54.141653
131872663,5284418,Obstetrics,1,"field of study concentrated on pregnancy, childbirth, and the postpartum period",1008679,10310527,,,131872663,2024-02-25T09:09:19.253051
11960822,242736,Phosphorylation,2,"the process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide.",268251,10305255,wikipedia/commons/c/c5/Phosporylation_of_a_serine_residue%2C_before_and_after_shot.png,wikipedia/commons/thumb/c/c5/Phosporylation_of_a_serine_residue%2C_before_and_after_shot.png/98px-Phosporylation_of_a_serine_residue%2C_before_and_after_shot.png,11960822,2024-02-25T09:25:31.099852
545542383,2751242,Medical emergency,1,injury or illness that is acute and poses an immediate risk to a person's life or long term health,1203589,10232918,,,545542383,2024-02-25T09:33:31.639192
2780035454,8386,Drug,2,chemical substance having an effect on the body,676120,10214919,wikipedia/commons/4/45/A_small_cup_of_coffee.JPG,wikipedia/commons/thumb/4/45/A_small_cup_of_coffee.JPG/100px-A_small_cup_of_coffee.JPG,2780035454,2024-02-25T09:49:07.125372
125287762,1758948,Absorption (acoustics),2,transfer of sound energy into internal energy of the absorber,541697,10210555,,,125287762,2024-02-25T09:05:23.032031
180754005,80726,Allele,3,one of alternative forms of the same gene,386445,10179544,,,180754005,2024-02-25T09:30:06.811664
40700,1411783,Industrial organization,1,branch of economics,905633,10163753,,,40700,2024-02-25T09:33:52.637621
153349607,36649,Visual arts,1,art form which creates works that are primarily visual in nature,2692351,10156222,wikipedia/commons/a/ad/Vincent_van_Gogh_-_The_Church_in_Auvers-sur-Oise%2C_View_from_the_Chevet_-_Google_Art_Project.jpg,wikipedia/commons/thumb/a/ad/Vincent_van_Gogh_-_The_Church_in_Auvers-sur-Oise%2C_View_from_the_Chevet_-_Google_Art_Project.jpg/77px-Vincent_van_Gogh_-_The_Church_in_Auvers-sur-Oise%2C_View_from_the_Chevet_-_Google_Art_Project.jpg,153349607,2024-02-25T09:04:53.761550
2778198053,181754,Heart failure,2,condition in which the heart is unable to provide sufficient pump action,604852,10111748,wikipedia/commons/4/4d/Elevated_JVP.JPG,wikipedia/commons/thumb/4/4d/Elevated_JVP.JPG/76px-Elevated_JVP.JPG,2778198053,2024-02-25T09:46:17.795693
26771246,321095,Scanning electron microscope,2,type of electron microscope,573601,10105227,,,26771246,2024-02-25T09:04:01.274034
95190672,815382,Meta-analysis,2,statistical method that summarizes data from multiple sources,344599,10074969,wikipedia/commons/0/0c/Integrated_Molecular_Meta-Analysis_of_1%2C000_Pediatric_High-Grade_and_Diffuse_Intrinsic_Pontine_Glioma_-_graphical_abstract.jpg,wikipedia/commons/thumb/0/0c/Integrated_Molecular_Meta-Analysis_of_1%2C000_Pediatric_High-Grade_and_Diffuse_Intrinsic_Pontine_Glioma_-_graphical_abstract.jpg/100px-Integrated_Molecular_Meta-Analysis_of_1%2C000_Pediatric_High-Grade_and_Diffuse_Intrinsic_Pontine_Glioma_-_graphical_abstract.jpg,95190672,2024-02-25T09:30:23.303260
182306322,1779371,Order (exchange),2,instruction from customers to brokers to buy or sell on a stock exchange,1403726,10069838,,,182306322,2024-02-25T09:57:28.469291
197934379,2047938,Adverse effect,2,undesired harmful effect resulting from a medication or other medical intervention,507975,9958693,,,197934379,2024-02-25T09:36:53.121398
109214941,18334,Particle physics,1,branch of physics,704215,9935086,wikipedia/commons/0/00/Standard_Model_of_Elementary_Particles.svg,wikipedia/commons/thumb/0/00/Standard_Model_of_Elementary_Particles.svg/100px-Standard_Model_of_Elementary_Particles.svg.png,109214941,2024-02-25T09:07:02.790355
65165184,218831,Photocatalysis,3,acceleration of a photoreaction in the presence of a catalyst,331920,9900297,wikipedia/commons/4/41/Anatase_%28titania%2C_TiO2%29_photocatalyst_producing_hydrogen.jpg,wikipedia/commons/thumb/4/41/Anatase_%28titania%2C_TiO2%29_photocatalyst_producing_hydrogen.jpg/63px-Anatase_%28titania%2C_TiO2%29_photocatalyst_producing_hydrogen.jpg,65165184,2024-02-25T09:56:56.688895
38349280,1434290,Flow (mathematics),2,mathematical formalization of the motion of particles in a fluid,945652,9897536,wikipedia/commons/f/f7/PenduleEspaceDesPhases.png,wikipedia/commons/thumb/f/f7/PenduleEspaceDesPhases.png/100px-PenduleEspaceDesPhases.png,38349280,2024-02-25T09:23:34.216537
2777289219,7632154,Substrate (aquarium),2,material used on the tank bottom of an aquarium,536457,9818856,wikipedia/commons/8/8f/Aquarium_gravel.jpg,wikipedia/commons/thumb/8/8f/Aquarium_gravel.jpg/100px-Aquarium_gravel.jpg,2777289219,2024-02-25T09:28:13.476219
2816523,180184,Sediment,2,particulate matter that is deposited on the surface of land,615851,9815762,wikipedia/commons/2/24/Channel-StellartonFm-CoalburnPit.JPG,wikipedia/commons/thumb/2/24/Channel-StellartonFm-CoalburnPit.JPG/100px-Channel-StellartonFm-CoalburnPit.JPG,2816523,2024-02-25T09:47:39.632286
