id,orcid,display_name,display_name_alternatives,works_count,cited_by_count,last_known_institution,works_api_url,updated_date
5044368045,,Sidney A. Bernhard,"[""S. A. Bernhard"", ""Sidney Bernhard"", ""Sidney A. Bernhard""]",82,3677,181233156.0,5044368045,2024-02-21T02:39:48.788836
5016174754,,Mary D. Barkley,"[""M. D. Barkley"", ""Mary Barkley"", ""Mary D. Barkley""]",81,3672,4210136609.0,5016174754,2024-02-21T09:59:57.097192
5016635951,,Stephen T. Ross,"[""S. Ross"", ""Stephen Ross"", ""S. T. Ross"", ""Stephen T. Ross""]",102,3657,169521973.0,5016635951,2024-02-21T20:54:53.126862
5035274402,,J.R. Holt,"[""J. Holt"", ""J. R. Holt"", ""John Holt""]",60,3655,4210092990.0,5035274402,2024-02-21T11:50:51.965118
5044015982,,Kaoru Ono,"[""Ono Kaoru"", ""K. Ono"", ""Kaoru Ono""]",241,3648,4210097831.0,5044015982,2024-02-21T11:41:41.785319
5019944016,,E. S. Smith,"[""E. S. Smith"", ""E. Smith""]",94,3644,29801172.0,5019944016,2024-02-21T00:54:31.803308
5025583560,0000-0002-6401-3850,Jaap Gordijn,"[""Jaap Gordijn"", ""J. Gordijn""]",188,3644,865915315.0,5025583560,2024-02-21T05:22:27.926815
5083494700,,Hans Peter Hauri,"[""Hans Peter Hauri"", ""H. P. Hauri"", ""H.‐P. Hauri""]",41,3637,1850255.0,5083494700,2024-02-21T10:42:28.724361
5072340000,,Natalie M. Teich,"[""Natalie M. Teich"", ""Natalie Teich"", ""N. M. Teich"", ""N. Teich""]",49,3634,1292966370.0,5072340000,2024-02-21T19:30:35.582766
5008172234,,Elizeus Kahigwa,"[""E. Kahigwa"", ""E.A. Kahigwa"", ""Eliseus Kahigwa"", ""Elizeus Kahigwa""]",46,3631,114292369.0,5008172234,2024-02-21T10:47:19.456954
5084534799,0000-0003-1473-0437,Edmund Lau,"[""Edmund M. T. Lau"", ""Edmund Lau"", ""E. Lau"", ""E. M. T. Lau"", ""Edmund M T E.M.T. Lau"", ""E.M. Lau"", ""Edmund M. Lau"", ""Edmund Mt Lau""]",172,3621,2799732068.0,5084534799,2024-02-21T16:38:03.230704
5088509732,,Boris A. Chizh,"[""Boris Andreyevich Chizh"", ""B. A. Chizh"", ""Boris Chizh"", ""Boris A. Chizh"", ""B.A Chizh"", ""B. Chizh""]",84,3617,188950975.0,5088509732,2024-02-21T15:58:25.811256
5091304121,,H. J. A. Dartnall,"[""H. J. A. Dartnall"", ""H J Dartnall"", ""Herbert J. A. Dartnall""]",62,3611,4210131026.0,5091304121,2024-02-21T18:37:34.554976
5044612344,,Uriel G. Rothblum,"[""Uriel Rothblum"", ""U. G. Rothblum"", ""Uriel G. Rothblum"", ""U. Rothblum""]",219,3608,174306211.0,5044612344,2024-02-21T22:00:55.027610
5065185246,0000-0002-2626-7155,K. E. Kraemer,"[""Kathleen Elizabeth Kraemer"", ""K. Kraemer"", ""Kathleen E. Kraemer"", ""K. E. Kraemer"", ""Kathleen Kraemer""]",216,3605,103531236.0,5065185246,2024-02-21T02:31:01.679172
5082761038,,Kurt Hannig,"[""K. H. Hannig"", ""Kurt Hannig"", ""K. Hannig""]",123,3603,4210150093.0,5082761038,2024-02-21T15:51:50.505158
5022032584,,William H. Beers,"[""William H. Beers"", ""W. H. Beers""]",20,3595,47838141.0,5022032584,2024-02-21T22:47:03.565850
5017932701,,Howard Fox,"[""Howard George Fox"", ""H. Fox"", ""Howard G. Fox"", ""Howard Fox""]",65,3591,4210163709.0,5017932701,2024-02-21T10:31:56.400418
5049412578,,Chris P. Miller,"[""C. P. Miller"", ""Chris Miller"", ""C. Miller"", ""Chris P. Miller""]",117,3590,4210089486.0,5049412578,2024-02-21T18:28:14.186166
5088109232,0000-0002-4052-3733,Larry E. Antonuk,"[""Larry Edward Antonuk"", ""L.E Antonuk"", ""Larry E. Antonuk"", ""L. E. Antonuk"", ""Larry Antonuk"", ""L. Antonuk""]",181,3590,4210111179.0,5088109232,2024-02-21T22:42:16.587016
5036578348,,Roger Strong,"[""R. Strong"", ""R. A. Strong"", ""Roger Strong"", ""Roger A Strong""]",52,3589,189731429.0,5036578348,2024-02-21T22:23:47.281234
5021038153,0000-0003-2656-7446,Kiyokazu Fuke,"[""Keito Fuke"", ""K. Fuke"", ""Fuke Kiyokazu"", ""Kiyokazu Fuke""]",140,3587,4210165351.0,5021038153,2024-02-21T13:00:24.776112
5058050138,,Kenneth Bailey,"[""K. Bailey"", ""K.B. Bailey"", ""Kenneth Bailey""]",66,3585,241749.0,5058050138,2024-02-21T02:51:32.420590
5080781092,0000-0001-6554-8948,Kevin Mitchell,"[""Kevin Andrew Mitchell"", ""Kevin Mitchell"", ""Kevin A. Mitchell"", ""K. A. Mitchell"", ""K. Mitchell"", ""K.A Mitchell""]",246,3581,156087764.0,5080781092,2024-02-21T03:57:49.302643
5065281470,,B. A. D. Hetrick,"[""Barbara A. D. Hetrick"", ""B. A. Daniels Hetrick"", ""B. A. D. Hetrick"", ""B. A. Dantels Hetrick"", ""Barbara A. Daniels Hetrick"", ""B. A. Hetrick""]",72,3578,119234918.0,5065281470,2024-02-21T02:42:04.942218
5032111372,,David P. Goldenberg,"[""David P. Goldenberg"", ""D Goldenberg"", ""D. P. Goldenberg"", ""David Goldenberg""]",85,3575,223532165.0,5032111372,2024-02-21T05:16:58.032280
5049719582,,J. B. Restorff,"[""James Restorff"", ""James B. Restorff"", ""J. B. Restorff"", ""J.B Restorff""]",121,3569,2802287952.0,5049719582,2024-02-21T03:01:07.989051
5062662618,,R. Verbeni,"[""R. Verbeni"", ""Roberto Verbeni""]",100,3562,2801997478.0,5062662618,2024-02-21T11:18:16.039851
5000712499,,James N. Herron,"[""James N. Herron"", ""James Herron"", ""J. N. Herron"", ""J.N Herron"", ""Jeff A. Herron"", ""J. Herron"", ""James Nelson Herron""]",121,3560,223532165.0,5000712499,2024-02-21T13:31:29.876547
5061127517,,Noboru Horiuchi,"[""Nobuyuki Horiuchi"", ""Horiuchi Noboru"", ""Noboru Horiuchi"", ""Noboro Horiuchi"", ""Norika Horiuchi"", ""N. Horiuchi""]",115,3560,31618427.0,5061127517,2024-02-21T01:03:11.815091
5084023575,0000-0002-6703-4497,David J. Blackbourn,"[""D. J. Blackbourn"", ""David Blackbourn"", ""David J. Blackbourn""]",74,3558,195460627.0,5084023575,2024-02-21T03:00:25.184045
5089469349,,Laura S. Haneline,"[""L.S. Haneline"", ""Laura Haneline"", ""Laura S. Haneline""]",116,3555,4210153792.0,5089469349,2024-02-21T00:59:36.481085
5029175540,,M. A. Tamor,"[""Michael Tamor"", ""Michael Alan Tamor"", ""M. Tamor"", ""M. A. Tamor"", ""Mike A. Tamor"", ""Michael A. Tamor"", ""Mike Tamor"", ""M. A Tamor""]",100,3551,55732556.0,5029175540,2024-02-21T03:17:26.436671
5024947955,,P. Pfister,"[""Peer Pfister"", ""P. Pfister""]",111,3550,161046081.0,5024947955,2024-02-21T00:55:44.906745
5062001477,0000-0002-8983-6669,Cécile Holweg,"[""Cécile T. Holweg"", ""C.T Holweg"", ""Cecile T. Holweg"", ""Cecile T. J. Holweg"", ""C. T. J. Holweg"", ""C. Holweg"", ""Cécile Holweg"", ""Cecile TJ. Holweg"", ""Cecile Holweg"", ""C. T. Holweg"", ""Cecile Tj Holweg"", ""Cécile T.J Holweg"", ""Cécile T. J. Holweg"", ""C.T.J Holweg""]",140,3549,2948539688.0,5062001477,2024-02-21T17:12:03.234482
5065944922,,Henry L. Ehrlich,"[""Henry Ehrlich"", ""H. Ehrlich"", ""H. L. Ehrlich"", ""Henry L. Ehrlich"", ""Henry Lutz Ehrlich""]",170,3549,165799507.0,5065944922,2024-02-21T14:01:31.161796
5057963729,,Sergey V. Fridrikh,"[""Sergey Fridrikh"", ""S. V. Fridrikh"", ""S.V Fridrikh"", ""Sergey V. Fridrikh"", ""S. Fridrikh""]",25,3545,63966007.0,5057963729,2024-02-21T17:59:07.208822
5023582922,,Raúl Susmel,"[""Raul Susmel"", ""Raúl Susmel""]",37,3539,44461941.0,5023582922,2024-02-21T10:12:24.891834
5018089442,,Magdy M. Nouh,"[""Magdy M. Nouh""]",2,3532,63601056.0,5018089442,2024-02-21T15:38:08.365541
5054951136,,J. Mos,"[""Jan Mos"", ""J. S. D. O. mos"", ""Mos J"", ""J C A de Mos"", ""J. Mos""]",130,3532,4210163392.0,5054951136,2024-02-21T11:55:17.985225
5029414284,,Kerwin D. Dobbs,"[""Kerwin Dobbs"", ""K. D. Dobbs"", ""Kerwin D. Dobbs""]",57,3531,4210105766.0,5029414284,2024-02-21T20:52:03.421619
5020782456,,Steingrimur Stefansson,"[""S. Stefansson"", ""Steingrimur Stefansson"", ""Stefansson Steingrimur""]",55,3526,126744593.0,5020782456,2024-02-21T03:45:31.579097
5010840896,,Inge‐Bert Täljedal,"[""I Täljedal"", ""Inge–Bert Taljedal"", ""I Taljedal"", ""I.‐B Täljedal"", ""Inge‐Bert Täljedal"", ""I. B. Täljedal"", ""I.‐B. Täljedal"", ""IB Taljedal"", ""Täljedal Inge‐Bert"", ""Inge‐Bert Taljedal"", ""I. B. Taljedal""]",161,3522,90267481.0,5010840896,2024-02-21T19:40:09.789695
5046786559,,J. M. Yamartino,"[""J. Yamartino"", ""Jm Yamartino"", ""J M. Yamartino"", ""J.M Yamartino"", ""J. M. Yamartino""]",166,3521,135310074.0,5046786559,2024-02-21T02:00:32.122653
5030039484,,Richard C. Schneider,"[""Richard C. Schneider"", ""R. C. Schneider"", ""R. Schneider"", ""Richard Coy Schneider""]",121,3520,1316910977.0,5030039484,2024-02-21T04:48:24.158207
5029720502,0000-0002-8538-1732,Allan Chris M. Ferreon,"[""Allan Chris M. Ferreon"", ""Allan C. M. Ferreon"", ""A.C.M. Ferreon"", ""Allan Chris Ferreon"", ""Allan Ferreon""]",55,3517,181547552.0,5029720502,2024-02-21T02:45:09.670016
5016173920,0000-0001-9394-8850,C. R. Williams,"[""C. R. Williams"", ""Christopher R. Williams"", ""C. Rosie Williams"", ""Christopher Williams"", ""Chris Williams"", ""C. Williams""]",171,3511,4210122332.0,5016173920,2024-02-21T04:52:04.011531
5089722418,,Simone Schuffenhauer,"[""Simone Schuffenhauer"", ""S. Schuffenhauer""]",66,3510,3018134672.0,5089722418,2024-02-21T05:42:47.786100
5038933898,,Randall K. Julian,"[""Randall Julian"", ""Randall Keith Julian"", ""R. K. Julian"", ""Randall K. Julian"", ""R. Julian""]",44,3509,204465549.0,5038933898,2024-02-21T11:38:09.535117
5056230284,,Lisette Lagacé,"[""Lisette Lagacé"", ""Lisette Lagace"", ""L. Lagacé"", ""L. Lagace""]",80,3500,4210138665.0,5056230284,2024-02-21T16:05:14.004947
5007604289,,Gary W. Moy,"[""Gary Moy"", ""Gary W. Moy"", ""G. W. Moy""]",49,3499,150209017.0,5007604289,2024-02-21T23:00:17.977435
5018069743,0000-0001-6620-4274,Yiping Jin,"[""Y. Jin"", ""Yi‐Ru Jin"", ""Yiping Jin"", ""Yinqi Jin"", ""Yuanjiang Jin"", ""Yin‐Li Jin"", ""Y.‐P. Jin"", ""Yi‐Ping Jin""]",107,3498,2801534221.0,5018069743,2024-02-21T03:48:23.409080
5059075801,,Adrienne H. Williams,"[""Adrienne Williams"", ""Adrienne H. Williams"", ""A. H. Williams"", ""A. Williams"", ""Adrienne. H. Williams"", ""Alexandria G. Williams""]",60,3492,47251452.0,5059075801,2024-02-21T06:30:17.732120
5077357839,0000-0002-3798-1741,Moria Golan,"[""M. Golan"", ""Moria Golan""]",60,3491,68147069.0,5077357839,2024-02-21T23:54:44.761679
5042045648,,B. Eckart,"[""Ben Eckart"", ""B. Eckart""]",109,3486,4210127875.0,5042045648,2024-02-21T19:22:02.667119
5009902972,,Kenneth P. Madden,"[""Ken Madden"", ""Katherine A Madden"", ""K. Madden"", ""K. P. Madden"", ""Katherine Madden"", ""Ken P. Madden"", ""Keira Madden"", ""Kenneth Madden"", ""Kenneth P. Madden""]",48,3482,2802146118.0,5009902972,2024-02-21T03:45:41.413176
5057124086,,Robert L. Nord,"[""R. Nord"", ""R. L. Nord"", ""Robert L. Nord"", ""Robert Nord""]",147,3482,74973139.0,5057124086,2024-02-21T06:37:22.644107
5081006604,,D. Dijkkamp,"[""D. Dijkkamp""]",61,3482,4210122849.0,5081006604,2024-02-21T23:56:16.732812
5028356280,,J.E. Parlevliet,"[""J. E. Parlevliet"", ""J Parlevliet"", ""Jan E. Parlevliet"", ""Jan Parlevliet""]",132,3481,4210090479.0,5028356280,2024-02-21T20:15:14.097087
5013056424,0000-0002-9864-6234,J.B. Deijen,"[""J Deijen"", ""J.‐B. Deijen"", ""Jan B. Deijen"", ""J.B Deijen"", ""J. B. Deijen"", ""Jan Berend Deijen""]",124,3478,865915315.0,5013056424,2024-02-21T16:22:02.127198
5036137417,,Joachim H. G. Steinke,"[""Joachim H.G Steinke"", ""Joachim H. Steinke"", ""Joachim Steinke"", ""Joachim Hans Georg Steinke"", ""J. H G Steinke"", ""J. H. Steinke"", ""J. Steinke"", ""Joachim H. G. Steinke"", ""J. H. G. Steinke""]",97,3478,47508984.0,5036137417,2024-02-21T15:48:32.125134
5086210261,,Kilmer S. McCully,"[""K. Mccully"", ""Kilmer S. Mccully"", ""Kate McCully"", ""K. S. Mccully"", ""Kilmer McCully""]",107,3475,4210146582.0,5086210261,2024-02-21T01:39:54.267100
5034258825,0000-0002-4907-2676,Alain Michaud,"[""Alexandre Michaud"", ""Alain Michaud"", ""A. Michaud""]",108,3471,43406934.0,5034258825,2024-02-21T22:07:10.958263
5017444673,,R C Moellering,"[""RobertC. Moellering"", ""R. C. Moellering"", ""R. Moellering""]",70,3468,1310729568.0,5017444673,2024-02-21T23:42:57.371641
5049500816,,W.A.B. Stalman,"[""Wim A. B Stalman"", ""Wab Stalman"", ""W. A B Stalman"", ""Wim A. B. Stalman"", ""Wilhelmus A. B. Stalman"", ""Wim Ab Stalman"", ""Wim Stalman"", ""W. A. B. Stalman"", ""W A Stalman"", ""W. Stalman""]",121,3467,169381384.0,5049500816,2024-02-21T17:26:44.119281
5091101235,0000-0002-4189-8297,Hiroyuki Hirashita,"[""N. Hirashita"", ""Hiroyuki Hirashita"", ""H. Hirashita""]",224,3457,1311099166.0,5091101235,2024-02-21T12:35:37.267885
5010171854,,Ian R. Hamilton,"[""Ian Hamilton"", ""I. R. Hamilton"", ""Ian R. Hamilton"", ""I Hamilton"", ""I.R Hamilton""]",85,3456,46247651.0,5010171854,2024-02-21T02:54:06.454292
5087216208,,Andrew Keat,"[""Andrew Keat"", ""A. C. Keat"", ""Andrew C. S. Keat"", ""A. C. S. Keat"", ""Andrew C. Keat"", ""A Cs Keat"", ""A. Keat""]",163,3455,2802052328.0,5087216208,2024-02-21T15:07:54.881119
5036189845,,Stephen Madigan,"[""Stephen Madigan"", ""S. Madigan"", ""S. A. Madigan"", ""Stephen A. Madigan""]",67,3450,204250578.0,5036189845,2024-02-21T04:51:53.577931
5034371720,,Anna C. Shore,"[""Anna Shore"", ""A. C. Shore"", ""Anna C. Shore"", ""A. Shore""]",68,3444,4210142514.0,5034371720,2024-02-21T18:46:03.263996
5033738984,,Timothy Danford,"[""Timothy W. Danford"", ""Timothy Danford""]",14,3443,95457486.0,5033738984,2024-02-21T02:03:18.347126
5036460013,,M. I. Parsons,"[""M I. Parsons"", ""Mi Parsons"", ""M.I Parsons"", ""M. I. Parsons""]",108,3440,98677209.0,5036460013,2024-02-21T02:33:34.853568
5052332422,,Rufino Jiménez-Dı́az,"[""R. Jiménez‐Díaz"", ""Rufino Jiménez‐Díaz"", ""Rufino Jiménez‐Dı́az"", ""Rufino Jimenez‐Diaz"", ""R. Jimenez‐Diaz"", ""R. Jiménez‐Dı́az""]",67,3438,4210092824.0,5052332422,2024-02-21T00:32:12.333299
5015394724,,J. M. Lorah,"[""J M. Lorah"", ""J. M. Lorah"", ""John Michael Lorah""]",95,3429,66946132.0,5015394724,2024-02-21T07:45:04.663475
5083179065,,John T. Clark,"[""John Clark"", ""J. Clark"", ""J. T. Clark"", ""John Taggart Clark"", ""John T. Clark""]",88,3424,4210103008.0,5083179065,2024-02-21T09:30:41.954704
5004100415,,S. Srinivasa,"[""S. Srinivasa"", ""Sudhir Srinivasa""]",22,3420,204250578.0,5004100415,2024-02-21T11:07:01.342931
5089416879,,N. A. Frederick,"[""Neil A. Frederick"", ""Neil Adam Frederick"", ""Neil Frederick"", ""N. Frederick"", ""N.A Frederick"", ""N. A. Frederick""]",90,3420,4210132461.0,5089416879,2024-02-21T21:47:19.091961
5014063849,,Bill H. Hoyer,"[""Bill Hoyer"", ""Bill H. Hoyer"", ""B. Hoyer"", ""B. H. Hoyer""]",46,3419,4210134534.0,5014063849,2024-02-21T11:22:08.144484
5065616745,,H. St. John,"[""Holger John"", ""H. St John"", ""H. John"", ""Harris V. John"", ""Holger St. John"", ""H. St. John""]",66,3416,882761360.0,5065616745,2024-02-21T08:31:45.146920
5034109237,,Brian E. Heard,"[""Brian E. Heard"", ""B. Heard"", ""Brian Heard"", ""B. E. Heard"", ""Brian Edyvean Heard""]",86,3407,4210103404.0,5034109237,2024-02-21T18:28:53.107732
5043633135,,John L. Ulmer,"[""John L. Ulmer"", ""J. Ulmer"", ""John Ulmer"", ""J. L. Ulmer""]",144,3406,204308271.0,5043633135,2024-02-21T02:35:05.825645
5002849837,,Kenneth A. Narahara,"[""Kenneth Narahara"", ""K. Narahara"", ""K. A. Narahara"", ""Kenneth A. Narahara""]",55,3402,4210165985.0,5002849837,2024-02-21T03:01:56.026073
5033696402,,S. Lund,"[""S. Lund"", ""Staffan Lund""]",32,3399,881427289.0,5033696402,2024-02-21T23:08:39.583530
5080726524,,A. W. Chan,"[""A. Chan"", ""Aw Chan"", ""A. W. Chan"", ""Chan Aw""]",111,3394,200870766.0,5080726524,2024-02-21T20:04:22.039098
5005372190,0000-0001-9238-132X,Giuseppina Mignogna,"[""Giuseppina Mignogna"", ""G. Mignogna"", ""Guiseppina Mignogna"", ""Mignogna Giuseppina""]",66,3390,861853513.0,5005372190,2024-02-21T23:03:13.930575
5014366029,,Hideki Shimamura,"[""Hiroyuki Shimamura"", ""Hideki Shimamura"", ""H. Shimamura"", ""Shimamura Hiroyuki"", ""Shimamura Hideki""]",178,3388,2800865746.0,5014366029,2024-02-21T11:13:53.365983
5033077809,,W S Kemper,"[""W. Scott Kemper"", ""William S. Kemper"", ""William Kemper"", ""W. S. Kemper""]",41,3388,111979921.0,5033077809,2024-02-21T20:41:19.152639
5035108806,,J. Drinkard,"[""J. Drinkard"", ""J. D. Drinkard""]",90,3383,162096671.0,5035108806,2024-02-21T12:20:59.200007
5065415889,,William C. Quinby,"[""William C. Quinby"", ""William Carter Quinby"", ""W. C. Quinby""]",90,3380,4210140405.0,5065415889,2024-02-21T19:08:54.467784
5031016286,,Åsa Rangert Derolf,"[""Asa Rangert Derolf"", ""Åsa Derolf"", ""Å. Derolf"", ""A. Derolf"", ""Å. Rangert Derolf"", ""Asa R. Derolf"", ""Åsa R. Derolf"", ""Asa Derolf"", ""A. Rangert Derolf"", ""Å. R. Derolf"", ""Åsa Rangert Derolf""]",65,3376,1335113835.0,5031016286,2024-02-21T23:40:57.695350
5038540369,,Andrew J. Sleight,"[""A. Sleight"", ""A. J. Sleight"", ""A.J Sleight"", ""Andrew J. Sleight"", ""Andrew Sleight""]",78,3376,4210156933.0,5038540369,2024-02-21T23:41:31.218966
5069308466,0000-0002-6273-5630,G. Musolino,"[""G. Musolino"", ""Giovanni Musolino""]",121,3373,4210151851.0,5069308466,2024-02-21T05:59:28.481175
5075465227,0000-0002-8880-3961,Xiao‐Ting He,"[""Xinglin He"", ""He Xiao‐Ting"", ""X. T. He"", ""Xuchun He"", ""He Xiao‐ling"", ""X. He"", ""XiaoQing He"", ""Xiao‐Ting He"", ""He Xuezhi"", ""Xiao‐ling He"", ""Xue‐Feng He"", ""Xuefeng He"", ""X. N. He"", ""Xiang He"", ""Xuezhi He"", ""Xue‐zhi He"", ""Xiang Nan He"", ""Xiaoting He"", ""HE Xue‐zhi"", ""HE Xiao‐qing"", ""Xiang N. He"", ""He Xuefeng""]",213,3372,158842170.0,5075465227,2024-02-21T21:56:57.961737
5076268018,,S. D. Silvey,"[""Samuel D. Silvey"", ""Samuel. D. Silvey"", ""S. D. Silvey"", ""S. Silvey"", ""Samuel David Silvey""]",60,3372,7882870.0,5076268018,2024-02-21T06:05:13.173616
5020108281,,Naohito Takatori,"[""Naohito Takatori""]",30,3367,69740276.0,5020108281,2024-02-21T00:56:35.037219
5043034077,,A. Hillenbrand,"[""Achim Hillenbrand"", ""A. Hillenbrand""]",65,3364,4210135516.0,5043034077,2024-02-21T02:56:59.996114
5054091435,,A.A. Lagatsky,"[""A. A. Lagatsky"", ""Alexander Alexandrovich Lagatsky"", ""A.A Lagatsky"", ""Alexander A. Lagatsky"", ""Alexander Lagatsky"", ""A. Lagatsky""]",164,3363,4210107211.0,5054091435,2024-02-21T17:59:32.350005
5080978581,,J. W. McCubbin,"[""James W. Mccubbin"", ""James Mccubbin"", ""J. W. Mccubbin""]",80,3358,1316902750.0,5080978581,2024-02-21T15:21:28.286431
5046188438,,Jan Heeres,"[""J. Heeres"", ""Jan Heeres""]",69,3350,149213910.0,5046188438,2024-02-21T14:02:11.063411
5030237199,,Edgardo Becher,"[""Edgardo F. Becher"", ""Edgardo Becher"", ""E. Becher"", ""E. F. Becher""]",105,3349,24354313.0,5030237199,2024-02-21T23:05:27.786389
5085842813,,C. L. Hedley,"[""Cliff L. Hedley"", ""C. Hedley"", ""C. L. Hedley"", ""Cliff Hedley""]",104,3336,2799300731.0,5085842813,2024-02-21T07:57:14.151343
5002142037,,C. H. Sowers,"[""C. H. Sowers"", ""C.H Sowers"", ""Cameron Sowers""]",90,3334,1282105669.0,5002142037,2024-02-21T19:46:39.911986
5026638363,0000-0002-0418-085X,Jacquelyn Gervay‐Hague,"[""Jacquelyn Gervay‐Hague"", ""J. Gervay‐Hague"", ""Jacquelyn Gervay""]",115,3328,84218800.0,5026638363,2024-02-21T12:29:26.404753
5066410040,0000-0001-9712-9625,Tom Moore,"[""T. Moore"", ""Tom Moore"", ""Tom F. Moore"", ""T. F. Moore"", ""Thomas F. Moore""]",68,3324,27577105.0,5066410040,2024-02-21T13:46:48.945041
5067841886,,J. Lonsdorfer,"[""Jean Lonsdorfer"", ""J. Lonsdorfer""]",145,3321,68947357.0,5067841886,2024-02-21T10:24:22.172906
5065372450,,Richard Herman,"[""Richard M. Herman"", ""Richard Herman"", ""R.M. v.d. Vijver Herman"", ""R. Herman"", ""Richard S. Herman"", ""R.S. Herman"", ""R. M. Herman""]",135,3317,55732556.0,5065372450,2024-02-21T06:37:23.420529
5039679486,,Susan Cook,"[""S.J Cook"", ""S. J. Cook"", ""S. Cook"", ""Susan Cook"", ""Susan J. Cook""]",124,3312,4210102886.0,5039679486,2024-02-21T06:01:38.523099
5044900800,,B. Wolf,"[""Bernhard H. Wolf"", ""Bernhard Wolf"", ""B. H. Wolf"", ""B. Wolf""]",91,3308,8204097.0,5044900800,2024-02-21T10:17:58.152814
5010586392,,Julie A. Lemm,"[""Julie Lemm"", ""J. Lemm"", ""J.A. Lemm"", ""Julie A. Lemm""]",47,3303,4210091812.0,5010586392,2024-02-21T01:39:27.121156
5084167711,,S. Rossberg,"[""S. Rossberg""]",109,3302,161046081.0,5084167711,2024-02-21T05:17:56.141375
5024732052,,D. Riou,"[""Didier. Riou"", ""D. Riou""]",92,3291,4210141025.0,5024732052,2024-02-21T10:22:46.059667
5037168372,,Watson Davis,"[""W. Bruce Davis"", ""Watson Davis"", ""Williamb . Davis"", ""W. E. B. Davis"", ""W. Davis"", ""W. B. Davis"", ""W. E. Davis"", ""W.E Davis"", ""W. Eugene Davis""]",192,3291,25041050.0,5037168372,2024-02-21T13:14:00.383217
5054000647,,George D. Jackson,"[""George D. JacksonG.D. Jackson"", ""G. D Jackson"", ""George David Jackson"", ""G. D. Jackson"", ""G. Jackson"", ""George Blyden Jackson"", ""George D. Jackson"", ""George Jackson""]",220,3291,26347476.0,5054000647,2024-02-21T22:18:06.134941
5073784003,,Ellen D. Dillavou,"[""Ellen Dillavou"", ""E.D. Dillavou"", ""E. Dillavou"", ""Ellen D. Dillavou""]",107,3291,1283280774.0,5073784003,2024-02-21T01:55:25.263584
5053627197,,William J. Millard,"[""W. Millard"", ""William J. Millard"", ""William Millard"", ""W. J. Millard""]",105,3290,2802216851.0,5053627197,2024-02-21T08:36:23.653089
5015820034,,Reuben Gronau,"[""R. Gronau"", ""Reuben R. Gronau"", ""Reuben Gronau""]",107,3284,1321305853.0,5015820034,2024-02-21T18:06:14.947498
5070405900,,T. Franklin Williams,"[""T. Williams"", ""T. Franklin Williams"", ""T. F. Williams"", ""TL Williams"", ""T.F Williams"", ""Timmons Williams""]",108,3279,5388228.0,5070405900,2024-02-21T03:48:11.712545
5023293229,,S. Reiffers,"[""S. Reiffers"", ""Stoffer Reiffers""]",59,3276,4210146510.0,5023293229,2024-02-21T16:17:18.355723
5034864240,,József Gulyás,"[""József Gulyás"", ""Joseph Gulyas"", ""Jozsef Gulyas"", ""J. Gulyás"", ""J. Gulyas"", ""J.R.R. Gulyas""]",52,3269,1307098950.0,5034864240,2024-02-21T02:13:34.424857
5066938687,0000-0001-6661-3457,Gregory P. Gasic,"[""G. Gasic"", ""Gregory P. Gasic"", ""Gregory Gasic"", ""G. P. Gasic""]",56,3268,4210113153.0,5066938687,2024-02-21T03:48:57.352482
5035625473,,Joseph S. Lappin,"[""J. S. Lappin"", ""Joseph Lappin"", ""Joseph Stephens Lappin"", ""Joseph S. Lappin"", ""Joe S. Lappin"", ""Joe Lappin""]",163,3264,200719446.0,5035625473,2024-02-21T10:08:31.823378
5071502461,,Olive M. Mugenda,"[""Olive Mugenda"", ""O. Mugenda"", ""Olive M. Mugenda"", ""Olive Mwihaki Mugenda"", ""O. M. Mugenda""]",56,3264,173911158.0,5071502461,2024-02-21T00:55:01.523492
5056696050,,Roger G. Clerc,"[""R Clerc"", ""Roger G. Clerc"", ""R. G. Clerc""]",26,3262,118019719.0,5056696050,2024-02-21T20:15:35.187117
5066473720,,Pascale Leroy,"[""P. Pereau Leroy"", ""Pascal Leroy"", ""P.‐E. Leroy"", ""P.P. Leroy"", ""Pascale Leroy"", ""P. Leroy""]",160,3259,4210154739.0,5066473720,2024-02-21T23:11:24.222290
5086444426,,Annette Adler,"[""Annette Adler"", ""A. Adler""]",29,3258,1174212.0,5086444426,2024-02-21T20:55:30.976925
5003944262,,Areta Dobrjansky,"[""A Dobrjansky"", ""Areta Dobrjansky""]",20,3254,98704320.0,5003944262,2024-02-21T16:47:21.319562
5006214269,,Simón Milstein,"[""Simón Milstein"", ""S. Milstein"", ""S. L. Milstein"", ""Simon Milstein"", ""Simön Milstein""]",61,3254,4210111131.0,5006214269,2024-02-21T01:17:48.229142
5022557090,,Jensen T. C. Poon,"[""Jessica Poon"", ""Jensen Poon"", ""Jensen T. C. Poon"", ""J. Poon"", ""Jeff Poon"", ""Jensen Tung Chung Poon"", ""J. T. C. Poon"", ""Jessica Wai Ling Poon"", ""J.T. Poon"", ""Jensen T.P. Poon"", ""Jensen Tung‐Chung Poon"", ""Jensen T. Poon"", ""J Wl Poon""]",107,3253,4210108691.0,5022557090,2024-02-21T09:00:15.293289
5089059738,,Randy Katz,"[""R. Katz"", ""R. J. Katz"", ""Robyn B. Katz"", ""Randy Katz""]",41,3253,185261750.0,5089059738,2024-02-21T01:19:07.437058
